Name,Date,Site,Cluster,Transect,Margin,Aux5,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,756,3320,DEAD,Alleviate,2022-03-04 01:04:13+00:00,DEAD,91,MALG,3,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,912,3565,HALI,Alleviate,2022-03-04 01:04:13+00:00,HALI,89,DEAD,3,MALG,3,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,1539,4,HALI,Alleviate,2022-03-04 01:04:13+00:00,HALI,83,MALG,8,DEAD,4,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,1244,1048,MALG,Alleviate,2022-03-04 01:04:13+00:00,MALG,68,HALI,23,DEAD,4,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,1326,2147,MALG,Alleviate,2022-03-04 01:04:13+00:00,MALG,76,DEAD,16,CYAN,1,PCYL,1,HALI,1
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,1559,2253,DEAD,Alleviate,2022-03-04 01:04:13+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,1403,2004,MALG,Alleviate,2022-03-04 01:04:13+00:00,MALG,75,DEAD,18,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,1732,2815,DEAD,Alleviate,2022-03-04 01:04:13+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,1625,3373,DEAD,Alleviate,2022-03-04 01:04:13+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,1705,3263,DEAD,Alleviate,2022-03-04 01:04:13+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,1736,3606,DEAD,Alleviate,2022-03-04 01:04:13+00:00,DEAD,91,MALG,3,CYAN,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,2348,1526,DEAD,Alleviate,2022-03-04 01:04:13+00:00,DEAD,92,MALG,2,CYAN,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,1928,2136,DEAD,Alleviate,2022-03-04 01:04:13+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,2387,3877,DEAD,Alleviate,2022-03-04 01:04:13+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,2720,266,DEAD,Alleviate,2022-03-04 01:04:13+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,2977,2168,TAPE,Alleviate,2022-03-04 01:04:13+00:00,TAPE,89,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.0-A (P5270891).JPG,,,,,,,,,,,,,,,,,,2459,3472,MALG,Alleviate,2022-03-04 01:04:13+00:00,MALG,72,DEAD,22,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,28,1844,DEAD,Alleviate,2022-03-04 01:34:03+00:00,DEAD,78,MALG,7,HALI,7,PCYL,2,CYAN,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,17,2682,PRUS,Alleviate,2022-03-04 01:34:03+00:00,PRUS,84,DEAD,5,MALG,4,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,359,2964,PRUS,Alleviate,2022-03-04 01:34:03+00:00,PRUS,89,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,925,3241,MALG,Alleviate,2022-03-04 01:34:03+00:00,MALG,76,DEAD,14,HALI,3,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,922,3375,PRUS,Alleviate,2022-03-04 01:34:03+00:00,PRUS,89,DEAD,4,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,2909,757,DEAD,Alleviate,2022-03-04 01:34:03+00:00,DEAD,80,MALG,13,HALI,1,CYAN,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,454,317,DEAD,Alleviate,2022-03-04 01:34:03+00:00,DEAD,85,PCYL,6,MALG,3,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,409,584,PCYL,Alleviate,2022-03-04 01:34:03+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,503,205,DEAD,Alleviate,2022-03-04 01:34:03+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,576,1330,PCYL,Alleviate,2022-03-04 01:34:03+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,344,1978,DEAD,Alleviate,2022-03-04 01:34:03+00:00,DEAD,88,MALG,4,PCYL,2,CYAN,1,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,556,1713,PCYL,Alleviate,2022-03-04 01:34:03+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,300,2847,PRUS,Alleviate,2022-03-04 01:34:03+00:00,PRUS,89,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,226,3549,PRUS,Alleviate,2022-03-04 01:34:03+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,291,3419,PRUS,Alleviate,2022-03-04 01:34:03+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,753,724,HALI,Alleviate,2022-03-04 01:34:03+00:00,HALI,80,PCYL,8,DEAD,4,MALG,4,RUBB,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,856,42,PCYL,Alleviate,2022-03-04 01:34:02+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,781,1573,PCYL,Alleviate,2022-03-04 01:34:02+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,604,978,PCYL,Alleviate,2022-03-04 01:34:02+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,934,2379,PCYL,Alleviate,2022-03-04 01:34:02+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,794,2332,PCYL,Alleviate,2022-03-04 01:34:02+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,816,3191,DEAD,Alleviate,2022-03-04 01:34:02+00:00,DEAD,68,PRUS,15,MALG,6,PCYL,2,HALI,2
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,983,3793,PRUS,Alleviate,2022-03-04 01:34:02+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,717,3778,PRUS,Alleviate,2022-03-04 01:34:02+00:00,PRUS,62,DEAD,29,MALG,3,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,1750,2360,PCYL,Alleviate,2022-03-04 01:34:02+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,1334,2949,MALG,Alleviate,2022-03-04 01:34:02+00:00,MALG,88,DEAD,4,HALI,1,PCYL,1,CYAN,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,2287,368,HALI,Alleviate,2022-03-04 01:34:02+00:00,HALI,88,DEAD,4,MALG,3,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,1977,149,PCYL,Alleviate,2022-03-04 01:34:02+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,2361,268,HALI,Alleviate,2022-03-04 01:34:02+00:00,HALI,87,MALG,5,DEAD,3,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,1894,1127,DEAD,Alleviate,2022-03-04 01:34:02+00:00,DEAD,91,MALG,2,RUBB,1,PCYL,1,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,2072,2189,PCYL,Alleviate,2022-03-04 01:34:02+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,2206,1632,DEAD,Alleviate,2022-03-04 01:34:02+00:00,DEAD,91,MALG,3,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,2099,2506,PCYL,Alleviate,2022-03-04 01:34:02+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,1827,3877,DEAD,Alleviate,2022-03-04 01:34:02+00:00,DEAD,77,PRUS,13,MALG,3,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,1934,3545,DEAD,Alleviate,2022-03-04 01:34:02+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,2872,1993,PCYL,Alleviate,2022-03-04 01:34:02+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,2574,3030,DEAD,Alleviate,2022-03-04 01:34:02+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,2671,2468,PMAS,Alleviate,2022-03-04 01:34:02+00:00,PMAS,85,DEAD,4,PCYL,3,MALG,3,HALI,1
2021-05-27-ASAN-B-T2 11.5-B (P5270945).JPG,,,,,,,,,,,,,,,,,,2500,3677,PRUS,Alleviate,2022-03-04 01:34:02+00:00,PRUS,87,DEAD,6,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,1053,2705,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,90,MALG,4,HALI,1,CYAN,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,713,3968,HALI,Alleviate,2022-03-04 01:34:04+00:00,HALI,61,MALG,26,DEAD,6,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,1857,2038,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,87,MALG,7,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,2046,2552,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,66,PCYL,18,MALG,7,CYAN,1,HALI,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,2706,3338,MALG,Alleviate,2022-03-04 01:34:04+00:00,MALG,57,DEAD,31,HALI,4,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,392,755,SAND,Alleviate,2022-03-04 01:34:04+00:00,SAND,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,477,1185,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,51,RUBB,30,SAND,10,MALG,3,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,218,1387,SAND,Alleviate,2022-03-04 01:34:04+00:00,SAND,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,461,967,SAND,Alleviate,2022-03-04 01:34:04+00:00,SAND,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,54,983,SAND,Alleviate,2022-03-04 01:34:04+00:00,SAND,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,339,1849,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,86,HALI,5,MALG,3,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,118,2208,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,77,HALI,14,MALG,3,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,383,2488,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,92,2639,HALI,Alleviate,2022-03-04 01:34:04+00:00,HALI,90,DEAD,3,MALG,2,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,442,2401,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,637,1525,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,91,MALG,2,HALI,1,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,788,1553,PCYL,Alleviate,2022-03-04 01:34:04+00:00,PCYL,60,DEAD,31,MALG,3,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,609,1529,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,89,MALG,2,PCYL,1,SAND,1,RUBB,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,681,1045,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,89,RUBB,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,998,2273,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,663,2264,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,92,MALG,2,CYAN,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,769,2541,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,89,MALG,3,HALI,1,PCYL,1,CYAN,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,695,2662,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,992,2696,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,91,MALG,2,HALI,1,CYAN,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,797,2861,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,1270,802,PCYL,Alleviate,2022-03-04 01:34:04+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,1494,2292,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,1481,2363,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,91,MALG,3,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,2210,543,PRUS,Alleviate,2022-03-04 01:34:04+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,2337,1545,PCYL,Alleviate,2022-03-04 01:34:04+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,2334,1063,PCYL,Alleviate,2022-03-04 01:34:04+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,2204,1394,PRUS,Alleviate,2022-03-04 01:34:04+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,1987,1752,PCYL,Alleviate,2022-03-04 01:34:04+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,2277,2744,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,90,MALG,4,CYAN,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,1969,3143,MALG,Alleviate,2022-03-04 01:34:04+00:00,MALG,85,DEAD,6,HALI,3,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,2187,3336,DEAD,Alleviate,2022-03-04 01:34:04+00:00,DEAD,91,MALG,3,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,2801,673,PCYL,Alleviate,2022-03-04 01:34:04+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,2598,1033,PCYL,Alleviate,2022-03-04 01:34:04+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,2594,867,PCYL,Alleviate,2022-03-04 01:34:03+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,2655,1144,HALI,Alleviate,2022-03-04 01:34:03+00:00,HALI,87,DEAD,4,MALG,2,PRUS,2,PCYL,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,2410,2079,PCYL,Alleviate,2022-03-04 01:34:03+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,2977,2031,PCYL,Alleviate,2022-03-04 01:34:03+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,2589,3126,PCYL,Alleviate,2022-03-04 01:34:03+00:00,PCYL,80,DEAD,7,MALG,6,CYAN,1,HALI,1
2021-05-27-ASAN-B-T2 12.0-A (P5270893).JPG,,,,,,,,,,,,,,,,,,2404,3826,DEAD,Alleviate,2022-03-04 01:34:03+00:00,DEAD,90,MALG,3,RUBB,1,PCYL,1,HALI,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,958,487,HALI,Alleviate,2022-03-04 01:50:34+00:00,HALI,60,DEAD,23,MALG,9,PRUS,1,PCYL,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,1191,2310,DEAD,Alleviate,2022-03-04 01:50:34+00:00,DEAD,91,MALG,3,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,1495,3354,PRUS,Alleviate,2022-03-04 01:50:34+00:00,PRUS,83,DEAD,5,PCYL,4,MALG,2,HALI,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,2577,3593,PRUS,Alleviate,2022-03-04 01:50:34+00:00,PRUS,83,DEAD,9,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,54,688,PRUS,Alleviate,2022-03-04 01:50:34+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,535,1051,PRUS,Alleviate,2022-03-04 01:50:34+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,267,1162,PRUS,Alleviate,2022-03-04 01:50:34+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,130,2251,PRUS,Alleviate,2022-03-04 01:50:34+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,326,2081,PRUS,Alleviate,2022-03-04 01:50:34+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,459,2033,PRUS,Alleviate,2022-03-04 01:50:34+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,569,2420,PRUS,Alleviate,2022-03-04 01:50:34+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,243,3069,PRUS,Alleviate,2022-03-04 01:50:34+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,1117,1727,PRUS,Alleviate,2022-03-04 01:50:34+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,697,2804,PRUS,Alleviate,2022-03-04 01:50:34+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,1131,2957,PRUS,Alleviate,2022-03-04 01:50:34+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,762,3593,DEAD,Alleviate,2022-03-04 01:50:34+00:00,DEAD,91,MALG,2,PRUS,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,901,3818,DEAD,Alleviate,2022-03-04 01:50:34+00:00,DEAD,85,MALG,3,PRUS,3,PCYL,2,HALI,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,817,3648,DEAD,Alleviate,2022-03-04 01:50:34+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 12.5-B (P5270943).JPG,,,,,,,,,,,,,,,,,,1304,447,PRUS,Alleviate,2022-03-04 01:50:34+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
